# Best_alpha = -0.998000 Best_beta = -0.998000 Best_Energy = -0.998000 index of best_ vals = 2
mean(E_l), std(E_l), Var(E_l), alpha, beta
-1.159737, 0.000000, 0.000000, -0.575000, 0.000000, 
-1.161341, 0.000000, 0.000000, -0.574000, 0.000000, 
-1.161741, 0.000000, 0.000000, -0.573000, 0.000000, 
-1.161282, 0.000000, 0.000000, -0.572000, 0.000000, 
-1.155735, 0.000000, 0.000000, -0.571000, 0.000000, 
-1.157239, 0.000000, 0.000000, -0.570000, 0.000000, 
-1.151156, 0.000000, 0.000000, -0.569000, 0.000000, 
-1.150982, 0.000000, 0.000000, -0.568000, 0.000000, 
-1.152577, 0.000000, 0.000000, -0.567000, 0.000000, 
-1.154913, 0.000000, 0.000000, -0.566000, 0.000000, 
-1.144852, 0.000000, 0.000000, -0.565000, 0.000000, 
-1.143203, 0.000000, 0.000000, -0.564000, 0.000000, 
-1.147389, 0.000000, 0.000000, -0.563000, 0.000000, 
-1.140037, 0.000000, 0.000000, -0.562000, 0.000000, 
-1.137517, 0.000000, 0.000000, -0.561000, 0.000000, 
-1.132098, 0.000000, 0.000000, -0.560000, 0.000000, 
-1.129173, 0.000000, 0.000000, -0.559000, 0.000000, 
-1.126457, 0.000000, 0.000000, -0.558000, 0.000000, 
-1.131878, 0.000000, 0.000000, -0.557000, 0.000000, 
-1.128766, 0.000000, 0.000000, -0.556000, 0.000000, 
-1.120984, 0.000000, 0.000000, -0.555000, 0.000000, 
-1.116704, 0.000000, 0.000000, -0.554000, 0.000000, 
-1.112375, 0.000000, 0.000000, -0.553000, 0.000000, 
-1.119903, 0.000000, 0.000000, -0.552000, 0.000000, 
-1.119064, 0.000000, 0.000000, -0.551000, 0.000000, 
-1.112629, 0.000000, 0.000000, -0.550000, 0.000000, 
-1.114242, 0.000000, 0.000000, -0.549000, 0.000000, 
-1.107078, 0.000000, 0.000000, -0.548000, 0.000000, 
-1.105084, 0.000000, 0.000000, -0.547000, 0.000000, 
-1.094687, 0.000000, 0.000000, -0.546000, 0.000000, 
-1.093289, 0.000000, 0.000000, -0.545000, 0.000000, 
-1.099842, 0.000000, 0.000000, -0.544000, 0.000000, 
-1.096518, 0.000000, 0.000000, -0.543000, 0.000000, 
-1.090436, 0.000000, 0.000000, -0.542000, 0.000000, 
-1.089191, 0.000000, 0.000000, -0.541000, 0.000000, 
-1.090528, 0.000000, 0.000000, -0.540000, 0.000000, 
-1.087578, 0.000000, 0.000000, -0.539000, 0.000000, 
-1.085529, 0.000000, 0.000000, -0.538000, 0.000000, 
-1.082509, 0.000000, 0.000000, -0.537000, 0.000000, 
-1.077645, 0.000000, 0.000000, -0.536000, 0.000000, 
-1.077187, 0.000000, 0.000000, -0.535000, 0.000000, 
-1.075785, 0.000000, 0.000000, -0.534000, 0.000000, 
-1.074041, 0.000000, 0.000000, -0.533000, 0.000000, 
-1.074213, 0.000000, 0.000000, -0.532000, 0.000000, 
-1.071344, 0.000000, 0.000000, -0.531000, 0.000000, 
-1.065505, 0.000000, 0.000000, -0.530000, 0.000000, 
-1.063832, 0.000000, 0.000000, -0.529000, 0.000000, 
-1.060245, 0.000000, 0.000000, -0.528000, 0.000000, 
-1.058644, 0.000000, 0.000000, -0.527000, 0.000000, 
-1.058194, 0.000000, 0.000000, -0.526000, 0.000000, 
-1.055715, 0.000000, 0.000000, -0.525000, 0.000000, 
-1.053069, 0.000000, 0.000000, -0.524000, 0.000000, 
-1.051850, 0.000000, 0.000000, -0.523000, 0.000000, 
-1.048893, 0.000000, 0.000000, -0.522000, 0.000000, 
-1.046091, 0.000000, 0.000000, -0.521000, 0.000000, 
-1.045745, 0.000000, 0.000000, -0.520000, 0.000000, 
-1.041595, 0.000000, 0.000000, -0.519000, 0.000000, 
-1.040030, 0.000000, 0.000000, -0.518000, 0.000000, 
-1.038733, 0.000000, 0.000000, -0.517000, 0.000000, 
-1.036627, 0.000000, 0.000000, -0.516000, 0.000000, 
-1.032923, 0.000000, 0.000000, -0.515000, 0.000000, 
-1.031381, 0.000000, 0.000000, -0.514000, 0.000000, 
-1.027415, 0.000000, 0.000000, -0.513000, 0.000000, 
-1.027187, 0.000000, 0.000000, -0.512000, 0.000000, 
-1.025324, 0.000000, 0.000000, -0.511000, 0.000000, 
-1.023332, 0.000000, 0.000000, -0.510000, 0.000000, 
-1.020562, 0.000000, 0.000000, -0.509000, 0.000000, 
-1.018005, 0.000000, 0.000000, -0.508000, 0.000000, 
-1.015158, 0.000000, 0.000000, -0.507000, 0.000000, 
-1.013690, 0.000000, 0.000000, -0.506000, 0.000000, 
-1.010291, 0.000000, 0.000000, -0.505000, 0.000000, 
-1.009062, 0.000000, 0.000000, -0.504000, 0.000000, 
-1.006764, 0.000000, 0.000000, -0.503000, 0.000000, 
-1.004351, 0.000000, 0.000000, -0.502000, 0.000000, 
-1.002078, 0.000000, 0.000000, -0.501000, 0.000000, 
-1.000000, 0.000000, 0.000000, -0.500000, 0.000000, 
-0.997830, 0.000000, 0.000000, -0.499000, 0.000000, 
-0.995511, 0.000000, 0.000000, -0.498000, 0.000000, 
-0.993231, 0.000000, 0.000000, -0.497000, 0.000000, 
-0.991130, 0.000000, 0.000000, -0.496000, 0.000000, 
-0.989318, 0.000000, 0.000000, -0.495000, 0.000000, 
-0.987076, 0.000000, 0.000000, -0.494000, 0.000000, 
-0.983297, 0.000000, 0.000000, -0.493000, 0.000000, 
-0.981836, 0.000000, 0.000000, -0.492000, 0.000000, 
-0.980469, 0.000000, 0.000000, -0.491000, 0.000000, 
-0.977477, 0.000000, 0.000000, -0.490000, 0.000000, 
-0.975786, 0.000000, 0.000000, -0.489000, 0.000000, 
-0.975570, 0.000000, 0.000000, -0.488000, 0.000000, 
-0.971422, 0.000000, 0.000000, -0.487000, 0.000000, 
-0.969349, 0.000000, 0.000000, -0.486000, 0.000000, 
-0.966744, 0.000000, 0.000000, -0.485000, 0.000000, 
-0.965019, 0.000000, 0.000000, -0.484000, 0.000000, 
-0.961110, 0.000000, 0.000000, -0.483000, 0.000000, 
-0.961508, 0.000000, 0.000000, -0.482000, 0.000000, 
-0.956066, 0.000000, 0.000000, -0.481000, 0.000000, 
-0.955783, 0.000000, 0.000000, -0.480000, 0.000000, 
-0.954172, 0.000000, 0.000000, -0.479000, 0.000000, 
-0.951925, 0.000000, 0.000000, -0.478000, 0.000000, 
-0.948360, 0.000000, 0.000000, -0.477000, 0.000000, 
-0.948737, 0.000000, 0.000000, -0.476000, 0.000000, 
-0.948054, 0.000000, 0.000000, -0.475000, 0.000000, 
-0.939525, 0.000000, 0.000000, -0.474000, 0.000000, 
-0.941817, 0.000000, 0.000000, -0.473000, 0.000000, 
-0.936468, 0.000000, 0.000000, -0.472000, 0.000000, 
-0.936921, 0.000000, 0.000000, -0.471000, 0.000000, 
-0.935264, 0.000000, 0.000000, -0.470000, 0.000000, 
-0.929050, 0.000000, 0.000000, -0.469000, 0.000000, 
-0.929357, 0.000000, 0.000000, -0.468000, 0.000000, 
-0.929254, 0.000000, 0.000000, -0.467000, 0.000000, 
-0.923402, 0.000000, 0.000000, -0.466000, 0.000000, 
-0.922164, 0.000000, 0.000000, -0.465000, 0.000000, 
-0.917294, 0.000000, 0.000000, -0.464000, 0.000000, 
-0.917620, 0.000000, 0.000000, -0.463000, 0.000000, 
-0.915258, 0.000000, 0.000000, -0.462000, 0.000000, 
-0.913410, 0.000000, 0.000000, -0.461000, 0.000000, 
-0.912304, 0.000000, 0.000000, -0.460000, 0.000000, 
-0.907968, 0.000000, 0.000000, -0.459000, 0.000000, 
-0.907779, 0.000000, 0.000000, -0.458000, 0.000000, 
-0.911815, 0.000000, 0.000000, -0.457000, 0.000000, 
-0.904313, 0.000000, 0.000000, -0.456000, 0.000000, 
-0.903304, 0.000000, 0.000000, -0.455000, 0.000000, 
-0.897709, 0.000000, 0.000000, -0.454000, 0.000000, 
-0.898215, 0.000000, 0.000000, -0.453000, 0.000000, 
-0.889626, 0.000000, 0.000000, -0.452000, 0.000000, 
-0.888001, 0.000000, 0.000000, -0.451000, 0.000000, 
-0.890868, 0.000000, 0.000000, -0.450000, 0.000000, 
-0.887082, 0.000000, 0.000000, -0.449000, 0.000000, 
-0.884355, 0.000000, 0.000000, -0.448000, 0.000000, 
-0.891803, 0.000000, 0.000000, -0.447000, 0.000000, 
-0.882269, 0.000000, 0.000000, -0.446000, 0.000000, 
-0.874604, 0.000000, 0.000000, -0.445000, 0.000000, 
-0.877494, 0.000000, 0.000000, -0.444000, 0.000000, 
-0.873514, 0.000000, 0.000000, -0.443000, 0.000000, 
-0.868389, 0.000000, 0.000000, -0.442000, 0.000000, 
-0.862730, 0.000000, 0.000000, -0.441000, 0.000000, 
-0.867431, 0.000000, 0.000000, -0.440000, 0.000000, 
-0.866164, 0.000000, 0.000000, -0.439000, 0.000000, 
-0.864446, 0.000000, 0.000000, -0.438000, 0.000000, 
-0.858043, 0.000000, 0.000000, -0.437000, 0.000000, 
-0.858948, 0.000000, 0.000000, -0.436000, 0.000000, 
-0.857291, 0.000000, 0.000000, -0.435000, 0.000000, 
-0.857446, 0.000000, 0.000000, -0.434000, 0.000000, 
-0.853023, 0.000000, 0.000000, -0.433000, 0.000000, 
-0.848536, 0.000000, 0.000000, -0.432000, 0.000000, 
-0.853174, 0.000000, 0.000000, -0.431000, 0.000000, 
-0.845533, 0.000000, 0.000000, -0.430000, 0.000000, 
-0.842448, 0.000000, 0.000000, -0.429000, 0.000000, 
-0.835251, 0.000000, 0.000000, -0.428000, 0.000000, 
-0.841359, 0.000000, 0.000000, -0.427000, 0.000000, 
-0.837536, 0.000000, 0.000000, -0.426000, 0.000000, 
-0.835202, 0.000000, 0.000000, -0.425000, 0.000000, 
-0.823564, 0.000000, 0.000000, -0.424000, 0.000000, 
-0.830536, 0.000000, 0.000000, -0.423000, 0.000000, 
-0.826383, 0.000000, 0.000000, -0.422000, 0.000000, 
-0.816377, 0.000000, 0.000000, -0.421000, 0.000000, 
-0.832332, 0.000000, 0.000000, -0.420000, 0.000000, 
-0.824944, 0.000000, 0.000000, -0.419000, 0.000000, 
-0.812290, 0.000000, 0.000000, -0.418000, 0.000000, 
-0.812503, 0.000000, 0.000000, -0.417000, 0.000000, 
-0.810257, 0.000000, 0.000000, -0.416000, 0.000000, 
-0.813255, 0.000000, 0.000000, -0.415000, 0.000000, 
-0.811982, 0.000000, 0.000000, -0.414000, 0.000000, 
-0.809526, 0.000000, 0.000000, -0.413000, 0.000000, 
-0.806401, 0.000000, 0.000000, -0.412000, 0.000000, 
-0.804420, 0.000000, 0.000000, -0.411000, 0.000000, 
-0.802855, 0.000000, 0.000000, -0.410000, 0.000000, 
-0.795800, 0.000000, 0.000000, -0.409000, 0.000000, 
-0.800117, 0.000000, 0.000000, -0.408000, 0.000000, 
-0.791582, 0.000000, 0.000000, -0.407000, 0.000000, 
-0.776071, 0.000000, 0.000000, -0.406000, 0.000000, 
-0.790427, 0.000000, 0.000000, -0.405000, 0.000000, 
-0.779149, 0.000000, 0.000000, -0.404000, 0.000000, 
-0.784318, 0.000000, 0.000000, -0.403000, 0.000000, 
-0.783281, 0.000000, 0.000000, -0.402000, 0.000000, 
-0.781672, 0.000000, 0.000000, -0.401000, 0.000000, 
-0.777655, 0.000000, 0.000000, -0.400000, 0.000000, 
-0.775333, 0.000000, 0.000000, -0.399000, 0.000000, 
-0.769977, 0.000000, 0.000000, -0.398000, 0.000000, 
-0.772423, 0.000000, 0.000000, -0.397000, 0.000000, 
-0.772447, 0.000000, 0.000000, -0.396000, 0.000000, 
-0.763468, 0.000000, 0.000000, -0.395000, 0.000000, 
-0.764488, 0.000000, 0.000000, -0.394000, 0.000000, 
-0.764053, 0.000000, 0.000000, -0.393000, 0.000000, 
-0.756432, 0.000000, 0.000000, -0.392000, 0.000000, 
-0.761138, 0.000000, 0.000000, -0.391000, 0.000000, 
-0.760350, 0.000000, 0.000000, -0.390000, 0.000000, 
-0.752912, 0.000000, 0.000000, -0.389000, 0.000000, 
-0.754490, 0.000000, 0.000000, -0.388000, 0.000000, 
-0.751056, 0.000000, 0.000000, -0.387000, 0.000000, 
-0.765079, 0.000000, 0.000000, -0.386000, 0.000000, 
-0.746437, 0.000000, 0.000000, -0.385000, 0.000000, 
-0.746662, 0.000000, 0.000000, -0.384000, 0.000000, 
-0.749648, 0.000000, 0.000000, -0.383000, 0.000000, 
-0.746110, 0.000000, 0.000000, -0.382000, 0.000000, 
-0.736661, 0.000000, 0.000000, -0.381000, 0.000000, 
-0.735898, 0.000000, 0.000000, -0.380000, 0.000000, 
-0.743446, 0.000000, 0.000000, -0.379000, 0.000000, 
-0.728330, 0.000000, 0.000000, -0.378000, 0.000000, 
-0.730882, 0.000000, 0.000000, -0.377000, 0.000000, 
-0.719233, 0.000000, 0.000000, -0.376000, 0.000000, 
-0.722433, 0.000000, 0.000000, -0.375000, 0.000000, 
-0.725843, 0.000000, 0.000000, -0.374000, 0.000000, 
-0.703435, 0.000000, 0.000000, -0.373000, 0.000000, 
-0.711602, 0.000000, 0.000000, -0.372000, 0.000000, 
-0.715950, 0.000000, 0.000000, -0.371000, 0.000000, 
-0.712454, 0.000000, 0.000000, -0.370000, 0.000000, 
-0.715874, 0.000000, 0.000000, -0.369000, 0.000000, 
-0.702646, 0.000000, 0.000000, -0.368000, 0.000000, 
-0.702061, 0.000000, 0.000000, -0.367000, 0.000000, 
-0.695963, 0.000000, 0.000000, -0.366000, 0.000000, 
-0.690584, 0.000000, 0.000000, -0.365000, 0.000000, 
-0.706440, 0.000000, 0.000000, -0.364000, 0.000000, 
-0.706859, 0.000000, 0.000000, -0.363000, 0.000000, 
-0.701433, 0.000000, 0.000000, -0.362000, 0.000000, 
-0.694203, 0.000000, 0.000000, -0.361000, 0.000000, 
-0.703109, 0.000000, 0.000000, -0.360000, 0.000000, 
-0.683999, 0.000000, 0.000000, -0.359000, 0.000000, 
-0.698346, 0.000000, 0.000000, -0.358000, 0.000000, 
-0.683334, 0.000000, 0.000000, -0.357000, 0.000000, 
-0.691455, 0.000000, 0.000000, -0.356000, 0.000000, 
-0.684488, 0.000000, 0.000000, -0.355000, 0.000000, 
-0.680923, 0.000000, 0.000000, -0.354000, 0.000000, 
-0.684074, 0.000000, 0.000000, -0.353000, 0.000000, 
-0.661331, 0.000000, 0.000000, -0.352000, 0.000000, 
-0.665500, 0.000000, 0.000000, -0.351000, 0.000000, 
-0.668715, 0.000000, 0.000000, -0.350000, 0.000000, 
-0.673280, 0.000000, 0.000000, -0.349000, 0.000000, 
-0.659694, 0.000000, 0.000000, -0.348000, 0.000000, 
-0.664809, 0.000000, 0.000000, -0.347000, 0.000000, 
-0.661022, 0.000000, 0.000000, -0.346000, 0.000000, 
-0.663501, 0.000000, 0.000000, -0.345000, 0.000000, 
-0.679767, 0.000000, 0.000000, -0.344000, 0.000000, 
-0.650982, 0.000000, 0.000000, -0.343000, 0.000000, 
-0.662409, 0.000000, 0.000000, -0.342000, 0.000000, 
-0.650531, 0.000000, 0.000000, -0.341000, 0.000000, 
-0.672920, 0.000000, 0.000000, -0.340000, 0.000000, 
-0.641869, 0.000000, 0.000000, -0.339000, 0.000000, 
-0.645781, 0.000000, 0.000000, -0.338000, 0.000000, 
-0.644200, 0.000000, 0.000000, -0.337000, 0.000000, 
-0.662424, 0.000000, 0.000000, -0.336000, 0.000000, 
-0.635391, 0.000000, 0.000000, -0.335000, 0.000000, 
-0.631203, 0.000000, 0.000000, -0.334000, 0.000000, 
-0.630059, 0.000000, 0.000000, -0.333000, 0.000000, 
-0.630926, 0.000000, 0.000000, -0.332000, 0.000000, 
-0.623369, 0.000000, 0.000000, -0.331000, 0.000000, 
-0.613875, 0.000000, 0.000000, -0.330000, 0.000000, 
-0.625552, 0.000000, 0.000000, -0.329000, 0.000000, 
-0.617943, 0.000000, 0.000000, -0.328000, 0.000000, 
-0.608455, 0.000000, 0.000000, -0.327000, 0.000000, 
-0.633346, 0.000000, 0.000000, -0.326000, 0.000000, 
-0.614747, 0.000000, 0.000000, -0.325000, 0.000000, 
-0.616706, 0.000000, 0.000000, -0.324000, 0.000000, 
-0.614779, 0.000000, 0.000000, -0.323000, 0.000000, 
-0.594533, 0.000000, 0.000000, -0.322000, 0.000000, 
-0.602854, 0.000000, 0.000000, -0.321000, 0.000000, 
-0.625423, 0.000000, 0.000000, -0.320000, 0.000000, 
-0.600368, 0.000000, 0.000000, -0.319000, 0.000000, 
-0.592389, 0.000000, 0.000000, -0.318000, 0.000000, 
-0.597923, 0.000000, 0.000000, -0.317000, 0.000000, 
-0.586526, 0.000000, 0.000000, -0.316000, 0.000000, 
-0.591451, 0.000000, 0.000000, -0.315000, 0.000000, 
-0.615826, 0.000000, 0.000000, -0.314000, 0.000000, 
-0.597298, 0.000000, 0.000000, -0.313000, 0.000000, 
-0.583166, 0.000000, 0.000000, -0.312000, 0.000000, 
-0.579245, 0.000000, 0.000000, -0.311000, 0.000000, 
-0.588774, 0.000000, 0.000000, -0.310000, 0.000000, 
-0.586032, 0.000000, 0.000000, -0.309000, 0.000000, 
-0.581779, 0.000000, 0.000000, -0.308000, 0.000000, 
-0.581993, 0.000000, 0.000000, -0.307000, 0.000000, 
-0.578307, 0.000000, 0.000000, -0.306000, 0.000000, 
-0.577624, 0.000000, 0.000000, -0.305000, 0.000000, 
-0.576517, 0.000000, 0.000000, -0.304000, 0.000000, 
-0.565409, 0.000000, 0.000000, -0.303000, 0.000000, 
-0.560574, 0.000000, 0.000000, -0.302000, 0.000000, 
-0.556473, 0.000000, 0.000000, -0.301000, 0.000000, 
-0.552429, 0.000000, 0.000000, -0.300000, 0.000000, 
-0.541293, 0.000000, 0.000000, -0.299000, 0.000000, 
-0.559241, 0.000000, 0.000000, -0.298000, 0.000000, 
-0.556017, 0.000000, 0.000000, -0.297000, 0.000000, 
-0.540385, 0.000000, 0.000000, -0.296000, 0.000000, 
-0.556007, 0.000000, 0.000000, -0.295000, 0.000000, 
-0.550670, 0.000000, 0.000000, -0.294000, 0.000000, 
-0.558819, 0.000000, 0.000000, -0.293000, 0.000000, 
-0.557959, 0.000000, 0.000000, -0.292000, 0.000000, 
-0.526862, 0.000000, 0.000000, -0.291000, 0.000000, 
-0.542138, 0.000000, 0.000000, -0.290000, 0.000000, 
-0.533924, 0.000000, 0.000000, -0.289000, 0.000000, 
-0.541155, 0.000000, 0.000000, -0.288000, 0.000000, 
-0.558984, 0.000000, 0.000000, -0.287000, 0.000000, 
-0.539986, 0.000000, 0.000000, -0.286000, 0.000000, 
-0.523096, 0.000000, 0.000000, -0.285000, 0.000000, 
-0.520540, 0.000000, 0.000000, -0.284000, 0.000000, 
-0.505388, 0.000000, 0.000000, -0.283000, 0.000000, 
-0.511053, 0.000000, 0.000000, -0.282000, 0.000000, 
-0.528674, 0.000000, 0.000000, -0.281000, 0.000000, 
-0.522319, 0.000000, 0.000000, -0.280000, 0.000000, 
-0.522221, 0.000000, 0.000000, -0.279000, 0.000000, 
-0.518526, 0.000000, 0.000000, -0.278000, 0.000000, 
-0.518256, 0.000000, 0.000000, -0.277000, 0.000000, 
-0.499659, 0.000000, 0.000000, -0.276000, 0.000000, 
-0.513831, 0.000000, 0.000000, -0.275000, 0.000000, 
-0.506737, 0.000000, 0.000000, -0.274000, 0.000000, 
-0.515845, 0.000000, 0.000000, -0.273000, 0.000000, 
-0.521112, 0.000000, 0.000000, -0.272000, 0.000000, 
-0.498982, 0.000000, 0.000000, -0.271000, 0.000000, 
-0.491118, 0.000000, 0.000000, -0.270000, 0.000000, 
-0.501293, 0.000000, 0.000000, -0.269000, 0.000000, 
-0.509278, 0.000000, 0.000000, -0.268000, 0.000000, 
-0.486005, 0.000000, 0.000000, -0.267000, 0.000000, 
-0.478944, 0.000000, 0.000000, -0.266000, 0.000000, 
-0.479962, 0.000000, 0.000000, -0.265000, 0.000000, 
-0.483584, 0.000000, 0.000000, -0.264000, 0.000000, 
-0.503871, 0.000000, 0.000000, -0.263000, 0.000000, 
-0.483423, 0.000000, 0.000000, -0.262000, 0.000000, 
-0.470969, 0.000000, 0.000000, -0.261000, 0.000000, 
-0.463323, 0.000000, 0.000000, -0.260000, 0.000000, 
-0.474715, 0.000000, 0.000000, -0.259000, 0.000000, 
-0.471710, 0.000000, 0.000000, -0.258000, 0.000000, 
-0.476525, 0.000000, 0.000000, -0.257000, 0.000000, 
-0.475095, 0.000000, 0.000000, -0.256000, 0.000000, 
-0.498394, 0.000000, 0.000000, -0.255000, 0.000000, 
-0.464611, 0.000000, 0.000000, -0.254000, 0.000000, 
-0.441056, 0.000000, 0.000000, -0.253000, 0.000000, 
-0.473413, 0.000000, 0.000000, -0.252000, 0.000000, 
-0.464729, 0.000000, 0.000000, -0.251000, 0.000000, 
-0.454418, 0.000000, 0.000000, -0.250000, 0.000000, 
-0.450701, 0.000000, 0.000000, -0.249000, 0.000000, 
-0.465458, 0.000000, 0.000000, -0.248000, 0.000000, 
-0.454074, 0.000000, 0.000000, -0.247000, 0.000000, 
-0.443203, 0.000000, 0.000000, -0.246000, 0.000000, 
-0.447115, 0.000000, 0.000000, -0.245000, 0.000000, 
-0.441214, 0.000000, 0.000000, -0.244000, 0.000000, 
-0.432698, 0.000000, 0.000000, -0.243000, 0.000000, 
-0.444507, 0.000000, 0.000000, -0.242000, 0.000000, 
-0.470071, 0.000000, 0.000000, -0.241000, 0.000000, 
-0.432997, 0.000000, 0.000000, -0.240000, 0.000000, 
-0.446182, 0.000000, 0.000000, -0.239000, 0.000000, 
-0.441556, 0.000000, 0.000000, -0.238000, 0.000000, 
-0.439516, 0.000000, 0.000000, -0.237000, 0.000000, 
-0.420178, 0.000000, 0.000000, -0.236000, 0.000000, 
-0.421276, 0.000000, 0.000000, -0.235000, 0.000000, 
-0.413691, 0.000000, 0.000000, -0.234000, 0.000000, 
-0.414955, 0.000000, 0.000000, -0.233000, 0.000000, 
-0.421162, 0.000000, 0.000000, -0.232000, 0.000000, 
-0.451741, 0.000000, 0.000000, -0.231000, 0.000000, 
-0.422306, 0.000000, 0.000000, -0.230000, 0.000000, 
-0.416317, 0.000000, 0.000000, -0.229000, 0.000000, 
-0.403699, 0.000000, 0.000000, -0.228000, 0.000000, 
-0.405177, 0.000000, 0.000000, -0.227000, 0.000000, 
-0.399810, 0.000000, 0.000000, -0.226000, 0.000000, 
-0.402243, 0.000000, 0.000000, -0.225000, 0.000000, 
-0.412530, 0.000000, 0.000000, -0.224000, 0.000000, 
-0.396154, 0.000000, 0.000000, -0.223000, 0.000000, 
-0.395076, 0.000000, 0.000000, -0.222000, 0.000000, 
-0.392679, 0.000000, 0.000000, -0.221000, 0.000000, 
-0.402194, 0.000000, 0.000000, -0.220000, 0.000000, 
-0.383352, 0.000000, 0.000000, -0.219000, 0.000000, 
-0.388613, 0.000000, 0.000000, -0.218000, 0.000000, 
-0.383279, 0.000000, 0.000000, -0.217000, 0.000000, 
-0.379926, 0.000000, 0.000000, -0.216000, 0.000000, 
-0.390093, 0.000000, 0.000000, -0.215000, 0.000000, 
-0.366230, 0.000000, 0.000000, -0.214000, 0.000000, 
-0.397996, 0.000000, 0.000000, -0.213000, 0.000000, 
-0.369216, 0.000000, 0.000000, -0.212000, 0.000000, 
-0.382048, 0.000000, 0.000000, -0.211000, 0.000000, 
-0.386531, 0.000000, 0.000000, -0.210000, 0.000000, 
-0.366616, 0.000000, 0.000000, -0.209000, 0.000000, 
-0.384797, 0.000000, 0.000000, -0.208000, 0.000000, 
-0.357555, 0.000000, 0.000000, -0.207000, 0.000000, 
-0.352893, 0.000000, 0.000000, -0.206000, 0.000000, 
-0.345841, 0.000000, 0.000000, -0.205000, 0.000000, 
-0.368978, 0.000000, 0.000000, -0.204000, 0.000000, 
-0.357913, 0.000000, 0.000000, -0.203000, 0.000000, 
-0.359681, 0.000000, 0.000000, -0.202000, 0.000000, 
-0.356576, 0.000000, 0.000000, -0.201000, 0.000000, 
-0.368099, 0.000000, 0.000000, -0.200000, 0.000000, 
-0.364499, 0.000000, 0.000000, -0.199000, 0.000000, 
-0.362091, 0.000000, 0.000000, -0.198000, 0.000000, 
-0.360000, 0.000000, 0.000000, -0.197000, 0.000000, 
-0.344732, 0.000000, 0.000000, -0.196000, 0.000000, 
-0.341567, 0.000000, 0.000000, -0.195000, 0.000000, 
-0.348410, 0.000000, 0.000000, -0.194000, 0.000000, 
-0.347903, 0.000000, 0.000000, -0.193000, 0.000000, 
-0.328731, 0.000000, 0.000000, -0.192000, 0.000000, 
-0.348087, 0.000000, 0.000000, -0.191000, 0.000000, 
-0.346875, 0.000000, 0.000000, -0.190000, 0.000000, 
-0.336188, 0.000000, 0.000000, -0.189000, 0.000000, 
-0.322361, 0.000000, 0.000000, -0.188000, 0.000000, 
-0.291443, 0.000000, 0.000000, -0.187000, 0.000000, 
-0.328372, 0.000000, 0.000000, -0.186000, 0.000000, 
-0.329585, 0.000000, 0.000000, -0.185000, 0.000000, 
-0.319249, 0.000000, 0.000000, -0.184000, 0.000000, 
-0.305395, 0.000000, 0.000000, -0.183000, 0.000000, 
-0.294790, 0.000000, 0.000000, -0.182000, 0.000000, 
-0.306219, 0.000000, 0.000000, -0.181000, 0.000000, 
-0.318568, 0.000000, 0.000000, -0.180000, 0.000000, 
-0.326046, 0.000000, 0.000000, -0.179000, 0.000000, 
-0.325353, 0.000000, 0.000000, -0.178000, 0.000000, 
-0.341895, 0.000000, 0.000000, -0.177000, 0.000000, 
-0.312247, 0.000000, 0.000000, -0.176000, 0.000000, 
-0.295349, 0.000000, 0.000000, -0.175000, 0.000000, 
-0.287350, 0.000000, 0.000000, -0.174000, 0.000000, 
-0.290747, 0.000000, 0.000000, -0.173000, 0.000000, 
-0.301786, 0.000000, 0.000000, -0.172000, 0.000000, 
-0.308615, 0.000000, 0.000000, -0.171000, 0.000000, 
-0.293320, 0.000000, 0.000000, -0.170000, 0.000000, 
-0.275032, 0.000000, 0.000000, -0.169000, 0.000000, 
-0.292677, 0.000000, 0.000000, -0.168000, 0.000000, 
-0.287885, 0.000000, 0.000000, -0.167000, 0.000000, 
-0.292161, 0.000000, 0.000000, -0.166000, 0.000000, 
-0.284618, 0.000000, 0.000000, -0.165000, 0.000000, 
-0.272005, 0.000000, 0.000000, -0.164000, 0.000000, 
-0.266218, 0.000000, 0.000000, -0.163000, 0.000000, 
-0.284469, 0.000000, 0.000000, -0.162000, 0.000000, 
-0.249783, 0.000000, 0.000000, -0.161000, 0.000000, 
-0.251465, 0.000000, 0.000000, -0.160000, 0.000000, 
-0.266231, 0.000000, 0.000000, -0.159000, 0.000000, 
-0.265777, 0.000000, 0.000000, -0.158000, 0.000000, 
-0.265843, 0.000000, 0.000000, -0.157000, 0.000000, 
-0.253871, 0.000000, 0.000000, -0.156000, 0.000000, 
-0.272440, 0.000000, 0.000000, -0.155000, 0.000000, 
-0.264743, 0.000000, 0.000000, -0.154000, 0.000000, 
-0.270069, 0.000000, 0.000000, -0.153000, 0.000000, 
-0.243350, 0.000000, 0.000000, -0.152000, 0.000000, 
